sa3_code16,d_15_17_fpeaw_mpeft,d_15_17_fpeaw_mpept,d_15_17_fpeaw_mpeaw,d_15_17_fpeaw_mpehns,d_15_17_fpeaw_mpet,d_15_17_fpeaw_mpulftw,d_15_17_fpeaw_mpulptw,d_15_17_fpeaw_mput,d_15_17_fpeaw_mptlf,d_15_17_fpeaw_mpnlf,d_15_17_fpeaw_mplfsns,d_15_17_fpeaw_t,d_15_17_fphns_mpeft,d_15_17_fphns_mpept,d_15_17_fphns_mpeaw,d_15_17_fphns_mpehns,d_15_17_fphns_mpet,d_15_17_fphns_mpulftw,d_15_17_fphns_mpulptw,d_15_17_fphns_mput,d_15_17_fphns_mptlf,d_15_17_fphns_mpnlf,d_15_17_fphns_mplfsns,d_15_17_fphns_t,d_15_17_fpet_mpeft,d_15_17_fpet_mpept,d_15_17_fpet_mpeaw,d_15_17_fpet_mpehns,d_15_17_fpet_mpet,d_15_17_fpet_mpulftw,d_15_17_fpet_mpulptw,d_15_17_fpet_mput,d_15_17_fpet_mptlf,d_15_17_fpet_mpnlf,d_15_17_fpet_mplfsns,d_15_17_fpet_t,d_15_17_fpulftw_mpeft,d_15_17_fpulftw_mpept,d_15_17_fpulftw_mpeaw,d_15_17_fpulftw_mpehns,d_15_17_fpulftw_mpet,d_15_17_fpulftw_mpulftw,d_15_17_fpulftw_mpulptw,d_15_17_fpulftw_mput,d_15_17_fpulftw_mptlf,d_15_17_fpulftw_mpnlf,d_15_17_fpulftw_mplfsns,d_15_17_fpulftw_t,d_15_17_fpulptw_mpeft,d_15_17_fpulptw_mpept,d_15_17_fpulptw_mpeaw,d_15_17_fpulptw_mpehns,d_15_17_fpulptw_mpet,d_15_17_fpulptw_mpulftw,d_15_17_fpulptw_mpulptw,d_15_17_fpulptw_mput,d_15_17_fpulptw_mptlf,d_15_17_fpulptw_mpnlf,d_15_17_fpulptw_mplfsns,d_15_17_fpulptw_t,d_15_17_fput_mpeft,d_15_17_fput_mpept,d_15_17_fput_mpeaw,d_15_17_fput_mpehns,d_15_17_fput_mpet,d_15_17_fput_mpulftw,d_15_17_fput_mpulptw,d_15_17_fput_mput,d_15_17_fput_mptlf,d_15_17_fput_mpnlf,d_15_17_fput_mplfsns,d_15_17_fput_t,d_15_17_fptlf_mpeft,d_15_17_fptlf_mpept,d_15_17_fptlf_mpeaw,d_15_17_fptlf_mpehns,d_15_17_fptlf_mpet,d_15_17_fptlf_mpulftw,d_15_17_fptlf_mpulptw,d_15_17_fptlf_mput,d_15_17_fptlf_mptlf,d_15_17_fptlf_mpnlf,d_15_17_fptlf_mplfsns,d_15_17_fptlf_t,d_15_17_fpnlf_mpeft,d_15_17_fpnlf_mpept,d_15_17_fpnlf_mpeaw,d_15_17_fpnlf_mpehns,d_15_17_fpnlf_mpet,d_15_17_fpnlf_mpulftw,d_15_17_fpnlf_mpulptw,d_15_17_fpnlf_mput,d_15_17_fpnlf_mptlf,d_15_17_fpnlf_mpnlf,d_15_17_fpnlf_mplfsns,d_15_17_fpnlf_t,d_15_17_fplfsns_mpeft,d_15_17_fplfsns_mpept,d_15_17_fplfsns_mpeaw,d_15_17_fplfsns_mpehns,d_15_17_fplfsns_mpet,d_15_17_fplfsns_mpulftw,d_15_17_fplfsns_mpulptw,d_15_17_fplfsns_mput,d_15_17_fplfsns_mptlf,d_15_17_fplfsns_mpnlf,d_15_17_fplfsns_mplfsns,d_15_17_fplfsns_t,d_15_17_fpt_mpeft,d_15_17_fpt_mpept,d_15_17_fpt_mpeaw,d_15_17_fpt_mpehns,d_15_17_fpt_mpet,d_15_17_fpt_mpulftw,d_15_17_fpt_mpulptw,d_15_17_fpt_mput,d_15_17_fpt_mptlf,d_15_17_fpt_mpnlf,d_15_17_fpt_mplfsns,d_15_17_fpt_t,d_18_20_fpeft_mpeft,d_18_20_fpeft_mpept,d_18_20_fpeft_mpeaw,d_18_20_fpeft_mpehns,d_18_20_fpeft_mpet,d_18_20_fpeft_mpulftw,d_18_20_fpeft_mpulptw,d_18_20_fpeft_mput,d_18_20_fpeft_mptlf,d_18_20_fpeft_mpnlf,d_18_20_fpeft_mplfsns,d_18_20_fpeft_t,d_18_20_fpept_mpeft,d_18_20_fpept_mpept,d_18_20_fpept_mpeaw,d_18_20_fpept_mpehns,d_18_20_fpept_mpet,d_18_20_fpept_mpulftw,d_18_20_fpept_mpulptw,d_18_20_fpept_mput,d_18_20_fpept_mptlf,d_18_20_fpept_mpnlf,d_18_20_fpept_mplfsns,d_18_20_fpept_t,d_18_20_fpeaw_mpeft,d_18_20_fpeaw_mpept,d_18_20_fpeaw_mpeaw,d_18_20_fpeaw_mpehns,d_18_20_fpeaw_mpet,d_18_20_fpeaw_mpulftw,d_18_20_fpeaw_mpulptw,d_18_20_fpeaw_mput,d_18_20_fpeaw_mptlf,d_18_20_fpeaw_mpnlf,d_18_20_fpeaw_mplfsns,d_18_20_fpeaw_t,d_18_20_fphns_mpeft,d_18_20_fphns_mpept,d_18_20_fphns_mpeaw,d_18_20_fphns_mpehns,d_18_20_fphns_mpet,d_18_20_fphns_mpulftw,d_18_20_fphns_mpulptw,d_18_20_fphns_mput,d_18_20_fphns_mptlf,d_18_20_fphns_mpnlf,d_18_20_fphns_mplfsns,d_18_20_fphns_t,d_18_20_fpet_mpeft,d_18_20_fpet_mpept,d_18_20_fpet_mpeaw,d_18_20_fpet_mpehns,d_18_20_fpet_mpet,d_18_20_fpet_mpulftw,d_18_20_fpet_mpulptw,d_18_20_fpet_mput,d_18_20_fpet_mptlf,d_18_20_fpet_mpnlf,d_18_20_fpet_mplfsns,d_18_20_fpet_t,d_18_20_fpulftw_mpeft,d_18_20_fpulftw_mpept,d_18_20_fpulftw_mpeaw,d_18_20_fpulftw_mpehns,d_18_20_fpulftw_mpet,d_18_20_fpulftw_mpulftw,d_18_20_fpulftw_mpulptw,d_18_20_fpulftw_mput,d_18_20_fpulftw_mptlf,d_18_20_fpulftw_mpnlf,d_18_20_fpulftw_mplfsns,d_18_20_fpulftw_t,d_18_20_fpulptw_mpeft,d_18_20_fpulptw_mpept,d_18_20_fpulptw_mpeaw,d_18_20_fpulptw_mpehns,d_18_20_fpulptw_mpet,d_18_20_fpulptw_mpulftw,d_18_20_fpulptw_mpulptw,d_18_20_fpulptw_mput,sa3_name16
10304,17,0,3,0,25,0,0,0,26,0,0,25,7,0,0,3,14,0,0,0,14,0,0,13,917,75,19,12,1019,18,0,17,1037,42,3,1083,4,0,0,0,6,0,0,0,6,3,0,6,9,0,0,0,9,3,0,3,15,0,0,16,17,0,0,0,19,3,0,3,16,4,0,21,928,74,19,12,1038,21,0,20,1057,43,3,1104,102,11,6,7,126,5,0,4,132,53,0,181,0,0,0,0,0,0,0,0,0,0,0,0,1033,91,29,19,1164,25,3,28,1188,97,8,1289,110,4,5,0,121,5,0,3,124,4,0,132,80,11,0,3,95,0,0,0,93,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,192,18,8,3,215,8,0,10,224,11,0,229,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Orange
10401,9,4,0,0,18,0,0,0,18,5,0,24,7,0,0,3,5,0,0,0,5,3,0,10,514,100,14,9,639,17,4,24,656,53,0,713,9,3,0,0,5,6,0,4,14,0,0,14,11,3,0,0,9,3,0,5,13,0,0,15,17,4,0,0,19,9,3,10,29,0,0,32,527,105,14,9,657,21,9,28,685,56,0,745,99,17,9,5,126,4,5,5,135,81,0,213,0,4,0,0,3,0,0,0,3,0,4,7,626,124,23,13,784,28,12,33,825,135,4,959,45,4,0,0,47,0,0,0,47,6,0,52,41,7,0,0,49,0,0,0,49,8,0,57,3,0,3,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,89,8,3,0,100,0,0,0,101,13,0,119,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,3,0,3,Clarence Valley
10402,15,0,5,0,21,0,0,0,22,5,0,30,7,0,0,8,20,0,0,0,20,0,0,20,989,196,19,21,1223,21,6,24,1250,99,3,1347,10,3,0,0,19,7,0,7,22,0,0,22,9,6,0,0,16,4,0,4,23,0,0,23,20,14,0,0,35,7,0,10,43,0,0,43,1007,212,19,21,1257,26,9,34,1292,99,3,1392,114,42,8,0,162,6,0,6,170,69,3,244,0,0,0,0,0,0,0,0,0,0,3,7,1126,249,23,21,1420,33,9,40,1466,167,9,1642,109,19,3,0,131,0,3,6,133,7,0,147,85,24,4,0,112,0,0,0,110,17,0,125,0,0,3,0,6,0,0,0,6,0,0,7,0,0,0,0,3,0,0,0,3,0,0,7,196,45,9,4,247,8,3,7,256,29,0,282,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,Coffs Harbour
10501,0,0,3,0,3,0,0,0,3,0,0,3,0,0,3,3,4,0,0,0,3,0,0,3,149,23,8,5,189,4,0,7,196,11,0,209,5,0,0,0,3,0,0,0,4,0,0,6,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,7,0,0,3,11,3,0,15,154,22,8,5,194,9,0,13,208,11,0,220,30,0,3,0,35,4,0,4,42,23,0,64,0,0,0,0,0,0,0,0,0,0,0,0,185,22,14,11,229,14,0,15,243,39,0,287,6,0,0,0,8,0,0,0,9,0,0,9,4,4,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,20,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bourke - Cobar - Coonamble
10502,6,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,145,19,4,5,175,4,0,4,179,18,0,191,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,147,18,4,5,173,4,0,4,179,18,0,194,29,6,0,0,38,0,0,0,37,7,3,51,0,0,0,0,0,0,0,0,0,0,0,0,169,26,7,6,213,9,0,9,218,26,0,246,7,0,0,0,10,0,0,0,10,3,0,13,10,0,0,0,13,0,0,0,13,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,24,0,0,0,24,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broken Hill and Far West
10503,17,0,6,0,16,0,0,0,21,0,0,21,8,0,0,7,15,0,0,0,15,0,0,17,857,88,15,19,983,16,3,14,1006,47,7,1052,5,3,0,0,13,4,0,4,11,0,0,13,3,0,0,0,7,0,0,0,10,0,0,10,8,3,0,0,16,8,0,8,23,0,0,22,872,95,18,21,1002,16,3,21,1022,44,7,1079,99,19,0,0,120,3,0,3,127,49,3,169,0,0,0,0,0,0,0,0,0,0,0,0,973,108,21,21,1125,21,3,27,1147,91,8,1247,77,10,0,0,79,0,0,0,79,7,0,88,61,8,3,0,78,0,0,0,78,3,0,78,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,142,19,3,0,162,0,0,0,160,6,0,169,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,Dubbo
10601,16,5,5,0,30,0,0,0,30,0,0,30,8,0,0,7,22,0,0,0,21,0,0,21,1120,127,35,25,1301,26,3,35,1336,66,0,1401,11,7,0,0,20,3,0,3,23,0,0,25,18,0,0,0,24,3,0,3,30,0,0,30,29,10,0,0,43,8,0,8,46,0,0,55,1151,132,31,25,1348,35,3,36,1388,70,0,1453,273,34,7,4,318,19,0,19,334,105,0,440,0,3,0,0,3,0,0,0,3,0,0,8,1427,168,41,32,1669,47,3,57,1721,173,0,1893,108,10,3,0,127,4,0,7,132,8,0,142,143,20,3,0,173,0,0,0,171,16,0,187,3,3,3,0,5,0,0,0,5,0,0,12,0,0,0,0,4,0,0,0,4,0,0,5,262,37,9,3,309,8,0,9,322,26,0,347,3,0,0,0,8,0,0,0,9,0,0,9,6,0,0,0,4,0,0,0,Lower Hunter
10602,14,0,6,0,20,0,0,0,20,0,0,21,3,0,0,3,4,0,0,0,7,0,0,12,1085,117,23,14,1240,32,5,32,1271,46,4,1324,8,7,0,0,20,4,0,4,22,4,0,26,26,3,0,0,32,0,5,5,35,3,0,34,35,7,0,0,51,4,5,5,58,4,0,59,1121,126,24,18,1288,32,6,42,1330,51,4,1382,206,28,5,3,242,20,0,16,260,40,0,298,0,0,0,0,4,0,0,0,4,0,3,6,1328,150,30,25,1528,51,7,60,1591,90,10,1687,203,21,0,6,223,0,0,3,228,11,0,236,185,13,0,0,199,3,0,3,203,10,0,213,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,389,33,5,6,434,3,0,9,436,22,0,462,5,0,0,0,5,0,0,0,5,0,0,5,9,0,0,0,9,0,0,0,Maitland
10603,3,3,5,0,13,0,0,0,13,6,0,19,5,0,0,6,14,0,0,0,14,3,0,17,925,111,25,15,1076,11,0,16,1088,50,0,1141,5,3,0,0,8,0,0,0,8,3,0,10,27,4,0,0,25,0,0,0,31,0,0,31,28,5,0,0,34,0,0,0,37,3,0,42,952,122,30,15,1112,12,0,12,1126,53,0,1178,170,33,0,8,200,8,3,16,219,40,0,257,0,0,0,0,0,0,3,3,3,3,0,9,1124,154,30,19,1320,24,7,29,1348,93,0,1448,117,12,4,0,136,4,3,4,141,11,0,147,114,19,4,0,133,3,0,3,140,9,3,152,0,0,6,0,8,0,0,0,8,3,0,8,0,0,0,0,3,0,0,0,3,0,0,3,234,32,11,0,278,7,4,8,284,23,3,312,0,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,6,0,0,0,Port Stephens
10604,8,0,0,0,8,0,0,0,8,0,0,13,0,0,0,3,3,0,0,0,3,0,0,3,417,39,6,9,475,8,4,17,487,16,0,503,0,0,0,0,5,7,0,7,11,0,0,11,11,0,0,3,11,0,0,0,8,0,0,8,13,0,0,3,18,6,0,6,21,0,0,21,426,42,12,9,488,19,4,18,510,16,0,526,61,10,3,0,78,5,0,5,83,17,0,100,0,0,0,0,0,0,0,0,0,0,3,3,492,56,15,11,573,24,4,21,595,29,3,631,34,3,0,0,44,0,0,3,46,0,0,47,29,0,0,0,35,0,0,0,36,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,7,0,0,78,3,0,4,80,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upper Hunter
10701,8,0,4,3,15,0,0,0,15,3,0,15,3,0,0,4,6,0,0,0,6,0,0,6,885,144,13,13,1064,25,10,35,1097,65,0,1158,21,0,0,0,26,0,0,0,25,5,0,30,22,0,0,0,25,3,3,5,29,0,0,34,48,3,0,3,53,4,3,7,56,5,0,63,933,144,13,21,1110,30,9,41,1150,75,0,1225,227,26,10,19,275,16,6,24,304,98,0,403,3,0,0,0,3,0,0,0,3,0,9,8,1163,179,22,38,1390,49,18,62,1457,167,4,1636,184,23,3,0,208,3,5,8,215,18,0,232,219,29,7,0,253,6,0,6,258,16,0,275,9,0,3,0,8,0,0,0,8,0,0,11,0,0,4,0,3,0,0,0,7,3,0,8,410,46,14,0,470,13,5,16,486,40,0,530,3,3,0,0,6,0,0,0,8,0,0,8,5,0,0,0,9,0,0,3,Dapto - Port Kembla
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Illawarra Catchment Reserve
10703,25,0,4,0,34,3,0,3,37,0,0,43,10,0,0,9,18,0,0,0,18,0,0,18,1397,131,26,17,1571,27,4,26,1598,90,0,1686,11,0,0,0,11,0,0,3,15,0,0,19,24,4,0,0,30,3,0,3,38,3,0,38,38,4,0,0,48,3,0,3,54,5,0,57,1436,135,26,21,1617,24,4,33,1645,97,0,1742,261,42,4,0,314,3,3,7,317,57,0,378,3,0,0,0,3,0,0,0,3,3,0,3,1697,179,34,18,1932,30,10,40,1969,149,0,2125,240,21,4,3,269,6,0,4,277,20,0,294,262,32,3,3,298,4,0,9,307,27,0,333,6,0,7,0,12,0,0,0,12,0,0,14,3,0,0,6,10,0,0,0,10,0,0,10,511,59,14,11,597,10,3,13,611,43,0,654,3,0,0,0,3,0,0,0,6,0,0,6,6,0,0,0,8,0,0,0,Kiama - Shellharbour
10704,27,3,7,3,43,3,0,3,44,3,0,47,0,0,0,15,16,3,0,3,16,3,0,20,1769,196,35,32,2034,26,3,31,2067,94,4,2162,8,0,0,4,13,0,0,0,15,4,0,22,19,3,0,0,22,3,0,3,30,0,0,26,32,7,0,4,43,3,0,3,46,6,0,48,1802,206,35,31,2076,34,3,35,2108,95,4,2208,271,48,6,12,338,9,4,17,352,110,0,465,0,0,0,0,0,0,0,0,0,0,0,4,2072,254,46,41,2414,43,8,48,2464,211,3,2678,347,47,5,0,406,7,0,8,413,37,0,453,431,44,8,0,479,5,3,7,489,22,0,514,9,3,4,0,19,0,0,0,19,3,0,21,0,0,0,0,5,0,0,0,5,0,0,8,789,98,18,8,903,16,3,16,922,67,0,994,10,0,0,0,10,4,0,4,10,0,0,11,5,3,0,0,11,0,0,0,Wollongong
10801,3,3,3,0,7,0,0,0,7,3,0,7,0,0,0,5,5,0,0,0,5,0,0,5,282,61,8,9,360,3,0,3,368,41,0,406,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,4,0,0,0,4,0,0,4,7,0,0,0,11,0,0,0,10,0,0,12,292,63,8,9,369,0,0,0,373,44,0,417,44,10,5,0,62,3,0,5,67,28,0,93,0,0,0,0,0,0,0,0,0,0,0,3,334,76,14,7,437,3,0,7,442,74,0,517,21,0,0,0,21,0,0,0,21,0,0,21,19,9,0,0,28,0,0,0,26,0,0,26,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43,7,3,0,52,0,0,0,53,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Great Lakes
10802,3,0,4,0,9,0,0,0,13,0,0,9,8,4,0,7,15,0,0,0,15,0,0,13,434,93,20,9,550,8,5,15,567,59,0,628,5,3,0,0,3,4,0,4,12,3,0,10,10,3,0,0,6,0,0,0,12,0,0,13,13,3,0,0,17,3,0,8,18,6,0,23,441,95,20,9,564,11,5,17,583,68,0,651,64,18,3,3,94,12,0,12,103,54,0,158,3,0,0,0,3,0,0,0,3,0,0,3,510,117,22,12,665,25,5,31,689,114,3,812,29,9,3,0,38,0,0,0,38,3,0,42,41,7,0,0,45,0,0,3,49,6,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,9,3,3,90,0,0,3,91,9,0,98,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,Kempsey - Nambucca
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lord Howe Island
10804,12,4,5,0,18,0,0,0,18,0,0,24,6,0,0,11,10,0,0,0,10,4,0,17,1005,174,12,16,1210,13,5,23,1234,81,5,1317,5,3,0,0,8,4,0,4,13,3,0,14,15,0,0,0,18,3,0,3,21,6,0,18,21,3,0,0,26,6,0,6,34,3,0,37,1028,173,16,16,1237,24,5,28,1262,82,5,1349,109,26,8,3,147,11,4,14,156,76,0,236,0,0,0,0,0,0,0,0,0,0,0,4,1139,197,25,21,1380,30,11,40,1424,159,6,1587,92,9,4,0,102,0,0,0,103,7,0,108,99,20,0,3,123,0,0,0,125,3,0,125,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,5,0,0,5,192,23,4,4,227,3,0,3,230,12,0,248,3,0,0,0,4,0,0,0,4,3,0,4,3,0,0,0,3,0,0,0,Port Macquarie
10805,8,4,6,0,21,0,0,0,21,0,0,21,4,0,0,8,8,0,0,0,8,0,0,7,558,128,18,14,716,22,3,26,735,51,0,792,5,3,4,0,14,3,0,3,14,4,0,17,3,4,0,0,3,3,4,4,10,3,0,15,9,4,4,0,18,5,5,5,29,7,0,31,569,133,26,9,736,25,10,33,767,58,0,823,91,17,3,7,115,5,0,9,129,60,0,189,0,0,0,0,0,0,0,0,0,0,3,5,657,150,28,21,854,34,8,41,894,119,3,1014,45,10,0,3,60,0,0,0,64,7,0,70,35,16,3,0,54,3,0,3,52,7,0,57,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,83,26,3,3,116,5,0,5,122,13,0,137,0,0,0,0,0,3,0,3,4,0,0,4,0,0,0,0,3,0,0,0,Taree - Gloucester
10901,15,3,0,0,20,0,0,0,22,0,0,22,6,0,0,4,6,0,0,0,6,0,0,6,855,96,22,8,981,15,5,20,1007,33,0,1042,0,0,0,0,8,0,0,0,4,0,0,4,4,0,0,0,11,0,0,0,10,4,0,10,7,0,0,0,12,3,0,3,15,4,0,20,868,100,22,14,998,16,5,27,1023,38,0,1058,123,23,6,0,151,3,3,5,157,49,0,207,3,0,0,0,3,0,0,0,3,0,7,7,991,124,28,14,1154,21,9,34,1180,89,4,1276,106,8,0,0,116,3,0,3,114,0,0,115,125,19,0,0,144,3,3,3,145,4,0,149,0,0,0,0,3,0,0,0,3,0,0,6,3,0,0,0,3,0,0,0,3,0,0,3,231,31,3,0,261,5,3,3,267,5,0,277,3,0,0,0,3,3,0,3,8,0,0,8,3,0,0,0,3,0,0,0,Albury
10902,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,3,10,0,0,0,10,0,0,10,159,20,6,5,190,0,0,0,190,3,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,20,6,5,193,0,0,0,196,3,0,195,20,3,0,0,24,0,0,0,29,11,0,39,0,0,0,0,0,0,0,0,0,0,0,0,179,30,6,10,220,0,0,3,220,14,0,241,12,0,0,0,15,0,0,0,15,0,0,14,14,0,0,0,14,0,0,0,14,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,31,0,0,0,31,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lower Murray
10903,15,0,3,0,18,0,0,0,18,0,0,18,3,0,0,7,13,0,0,0,13,0,0,15,562,49,16,12,636,0,0,0,634,22,3,666,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,8,0,0,0,5,0,0,0,10,0,0,10,569,49,16,12,643,0,0,0,644,22,3,675,63,8,0,0,78,3,0,3,76,16,0,89,0,0,0,0,0,0,0,0,0,0,8,6,632,56,18,19,719,7,0,7,724,41,9,768,55,4,0,0,56,0,0,0,56,4,0,64,38,12,0,0,52,0,0,0,52,0,0,48,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,95,17,0,0,110,0,0,0,110,7,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upper Murray exc. Albury
11001,9,0,3,0,12,0,0,0,12,0,0,12,7,0,0,0,11,0,0,0,11,0,0,11,441,75,8,9,538,13,3,12,551,27,0,575,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,3,3,0,0,0,4,3,0,9,3,0,0,3,3,0,0,0,7,3,0,7,449,75,8,16,544,9,3,14,562,29,0,587,60,11,0,0,71,3,5,8,74,25,0,98,3,0,0,0,3,0,0,0,3,0,3,5,508,88,8,16,618,14,6,17,641,52,3,694,50,5,0,0,61,0,0,0,62,3,0,65,50,4,0,0,58,0,0,0,62,5,0,63,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,4,0,0,4,105,13,3,0,120,3,0,3,121,8,0,129,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,Armidale
11002,8,5,3,0,19,0,0,0,19,0,0,19,5,0,3,4,14,0,0,0,16,3,0,15,399,75,13,12,500,6,0,14,507,44,0,553,3,0,0,0,4,3,0,3,8,7,0,8,0,0,0,0,3,0,0,0,3,3,0,7,5,3,0,0,6,3,0,3,6,6,0,18,407,81,13,12,505,14,0,14,518,51,0,572,57,8,6,0,67,5,0,3,70,64,0,136,0,0,0,0,0,0,0,0,0,0,4,3,465,86,12,12,571,16,7,21,596,118,4,709,37,6,0,0,41,0,0,0,41,0,0,40,17,9,0,0,24,0,0,0,24,4,0,25,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,3,5,0,0,0,5,0,0,5,55,13,0,3,68,0,0,0,68,4,0,79,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,Inverell - Tenterfield
11003,3,0,4,0,5,0,0,0,5,0,0,5,0,0,0,3,5,0,0,0,5,0,0,5,251,22,5,6,286,4,0,4,295,13,0,301,3,0,0,0,3,3,0,0,5,0,0,5,3,0,0,0,0,0,0,0,0,3,0,8,5,0,0,0,8,3,0,0,11,3,0,10,255,23,5,6,295,7,0,9,300,10,0,317,41,3,0,3,47,0,0,0,47,14,0,66,0,0,0,0,0,0,0,0,0,0,0,0,298,27,5,14,348,10,0,6,352,24,0,383,17,0,0,0,17,0,0,0,17,0,0,17,17,0,0,0,19,0,0,0,19,0,0,19,3,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,39,0,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moree - Narrabri
