SA3_MAIN11,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total,SA3_NAME11
40202,11,72,2779,2862,149,541,1973,2663,1637,1202,2171,5010,2341,780,1709,4830,2730,556,1677,4963,2174,217,1052,3443,1585,61,530,2176,958,25,390,1373,133,6,145,284,11718,3460,12426,27604,20,159,2572,2751,316,788,1847,2951,2028,1139,2051,5218,2539,729,1771,5039,2777,497,1717,4991,2048,178,1294,3520,1453,55,1021,2529,668,15,948,1631,62,5,350,417,11911,3565,13571,29047,31,231,5351,5613,465,1329,3820,5614,3665,2341,4222,10228,4880,1509,3480,9869,5507,1053,3394,9954,4222,395,2346,6963,3038,116,1551,4705,1626,40,1338,3004,195,11,495,701,23629,7025,25997,56651,Playford
40203,0,12,1658,1670,88,159,1857,2104,1929,715,2261,4905,2274,465,1409,4148,1759,280,1290,3329,1564,142,896,2602,1352,50,450,1852,896,18,331,1245,210,0,193,403,10072,1841,10345,22258,7,36,1431,1474,224,274,1424,1922,2467,726,1692,4885,2234,424,1416,4074,1686,238,1502,3426,1630,137,1257,3024,1189,41,911,2141,663,5,983,1651,85,3,534,622,10185,1884,11150,23219,7,48,3089,3144,312,433,3281,4026,4396,1441,3953,9790,4508,889,2825,8222,3445,518,2792,6755,3194,279,2153,5626,2541,91,1361,3993,1559,23,1314,2896,295,3,727,1025,20257,3725,21495,45477,Port Adelaide - East
40204,0,39,4275,4314,158,489,3506,4153,3257,1689,3900,8846,4467,1188,2631,8286,4839,743,2329,7911,4544,361,1498,6403,2934,105,803,3842,1404,28,508,1940,216,3,194,413,21819,4645,19644,46108,18,105,3983,4106,457,777,2911,4145,4169,1704,3108,8981,4663,1033,2650,8346,4932,717,2670,8319,4438,313,2171,6922,2489,86,1618,4193,901,17,1325,2243,97,5,491,593,22164,4757,20927,47848,18,144,8258,8420,615,1266,6417,8298,7426,3393,7008,17827,9130,2221,5281,16632,9771,1460,4999,16230,8982,674,3669,13325,5423,191,2421,8035,2305,45,1833,4183,313,8,685,1006,43983,9402,40571,93956,Salisbury
40205,0,12,3066,3078,72,239,2395,2706,1937,997,2107,5041,3802,743,1421,5966,4226,491,1269,5986,4319,275,853,5447,2818,86,494,3398,1339,27,343,1709,265,3,141,409,18778,2873,12089,33740,3,33,2879,2915,166,428,1978,2572,2548,995,1690,5233,4137,693,1493,6323,4493,503,1691,6687,4212,212,1507,5931,2462,69,1143,3674,930,19,1075,2024,114,5,575,694,19065,2957,14031,36053,3,45,5945,5993,238,667,4373,5278,4485,1992,3797,10274,7939,1436,2914,12289,8719,994,2960,12673,8531,487,2360,11378,5280,155,1637,7072,2269,46,1418,3733,379,8,716,1103,37843,5830,26120,69793,Tea Tree Gully
40301,0,4,820,824,17,94,843,954,445,365,900,1710,946,197,567,1710,1343,204,587,2134,1358,151,519,2028,857,60,273,1190,577,12,228,817,209,0,160,369,5752,1087,4897,11736,0,16,871,887,55,172,783,1010,597,351,775,1723,1116,198,533,1847,1417,218,672,2307,1325,133,724,2182,772,25,571,1368,478,12,809,1299,124,3,653,780,5884,1128,6391,13403,0,20,1691,1711,72,266,1626,1964,1042,716,1675,3433,2062,395,1100,3557,2760,422,1259,4441,2683,284,1243,4210,1629,85,844,2558,1055,24,1037,2116,333,3,813,1149,11636,2215,11288,25139,Holdfast Bay
40302,0,22,2505,2527,56,253,2381,2690,1850,1074,2293,5217,3154,674,1447,5275,3177,470,1582,5229,3058,287,1301,4646,1905,102,635,2642,1462,24,468,1954,351,10,299,660,15013,2916,12911,30840,6,45,2348,2399,182,395,2186,2763,2481,1171,1998,5650,3285,597,1538,5420,3350,445,2038,5833,2874,263,1891,5028,1838,64,1370,3272,1070,17,1616,2703,186,4,915,1105,15272,3001,15900,34173,6,67,4853,4926,238,648,4567,5453,4331,2245,4291,10867,6439,1271,2985,10695,6527,915,3620,11062,5932,550,3192,9674,3743,166,2005,5914,2532,41,2084,4657,537,14,1214,1765,30285,5917,28811,65013,Marion
40303,0,8,1905,1913,37,88,1679,1804,1086,513,1454,3053,2556,393,748,3697,2767,325,816,3908,2560,251,656,3467,1850,70,390,2310,1122,17,318,1457,329,3,211,543,12307,1668,8177,22152,3,11,1844,1858,80,144,1533,1757,1494,554,1051,3099,2894,404,830,4128,2894,335,1073,4302,2589,214,1084,3887,1628,41,803,2472,813,10,981,1804,171,3,722,896,12566,1716,9921,24203,3,19,3749,3771,117,232,3212,3561,2580,1067,2505,6152,5450,797,1578,7825,5661,660,1889,8210,5149,465,1740,7354,3478,111,1193,4782,1935,27,1299,3261,500,6,933,1439,24873,3384,18098,46355,Mitcham
40501,0,11,1058,1069,35,115,560,710,617,334,563,1514,1338,262,424,2024,1569,265,573,2407,1590,146,386,2122,986,41,232,1259,526,9,156,691,117,0,70,187,6778,1183,4022,11983,0,21,909,930,67,190,395,652,858,329,407,1594,1487,306,432,2225,1725,253,484,2462,1487,107,432,2026,873,23,383,1279,352,4,418,774,58,0,264,322,6907,1233,4124,12264,0,32,1967,1999,102,305,955,1362,1475,663,970,3108,2825,568,856,4249,3294,518,1057,4869,3077,253,818,4148,1859,64,615,2538,878,13,574,1465,175,0,334,509,13685,2416,8146,24247,Barossa
40502,0,5,623,628,15,74,347,436,327,192,329,848,714,181,293,1188,863,173,449,1485,1097,91,373,1561,737,53,244,1034,387,5,172,564,78,0,69,147,4218,774,2899,7891,3,10,529,542,28,121,199,348,463,197,251,911,830,183,283,1296,962,164,358,1484,1051,93,311,1455,680,25,292,997,248,3,322,573,36,0,213,249,4301,796,2758,7855,3,15,1152,1170,43,195,546,784,790,389,580,1759,1544,364,576,2484,1825,337,807,2969,2148,184,684,3016,1417,78,536,2031,635,8,494,1137,114,0,282,396,8519,1570,5657,15746,Lower North
40503,0,18,838,856,21,98,419,538,359,261,433,1053,767,219,420,1406,1088,169,573,1830,1161,105,473,1739,938,50,322,1310,485,11,234,730,100,0,91,191,4919,931,3803,9653,3,39,695,737,46,166,297,509,526,277,434,1237,920,205,446,1571,1182,177,454,1813,1162,90,469,1721,851,25,476,1352,326,9,497,832,45,0,247,292,5061,988,4015,10064,3,57,1533,1593,67,264,716,1047,885,538,867,2290,1687,424,866,2977,2270,346,1027,3643,2323,195,942,3460,1789,75,798,2662,811,20,731,1562,145,0,338,483,9980,1919,7818,19717,Mid North
40504,0,9,533,542,16,84,326,426,317,214,319,850,608,149,311,1068,851,158,480,1489,1192,121,430,1743,1168,83,331,1582,563,24,231,818,100,0,94,194,4815,842,3055,8712,3,20,509,532,37,137,233,407,423,191,263,877,723,155,306,1184,940,171,439,1550,1298,123,358,1779,978,63,411,1452,419,12,466,897,54,3,206,263,4875,875,3191,8941,3,29,1042,1074,53,221,559,833,740,405,582,1727,1331,304,617,2252,1791,329,919,3039,2490,244,788,3522,2146,146,742,3034,982,36,697,1715,154,3,300,457,9690,1717,6246,17653,Yorke Peninsula
40601,0,34,1698,1732,36,317,1075,1428,944,737,1085,2766,1775,602,1042,3419,2130,396,1197,3723,2044,231,866,3141,1470,77,511,2058,763,23,329,1115,128,4,127,259,9290,2421,7930,19641,5,101,1424,1530,122,441,753,1316,1274,721,942,2937,2028,591,896,3515,2250,400,972,3622,1952,167,789,2908,1281,51,755,2087,520,22,753,1295,72,3,362,437,9504,2497,7646,19647,5,135,3122,3262,158,758,1828,2744,2218,1458,2027,5703,3803,1193,1938,6934,4380,796,2169,7345,3996,398,1655,6049,2751,128,1266,4145,1283,45,1082,2410,200,7,489,696,18794,4918,15576,39288,Eyre Peninsula and South West
40602,14,26,691,731,66,191,513,770,503,406,572,1481,746,291,500,1537,857,229,569,1655,779,123,450,1352,516,49,326,891,201,8,144,353,27,0,34,61,3709,1323,3799,8831,21,61,631,713,97,247,386,730,660,431,554,1645,846,310,445,1601,889,221,464,1574,760,103,379,1242,400,21,279,700,125,3,260,388,16,0,74,90,3814,1397,3472,8683,35,87,1322,1444,163,438,899,1500,1163,837,1126,3126,1592,601,945,3138,1746,450,1033,3229,1539,226,829,2594,916,70,605,1591,326,11,404,741,43,0,108,151,7523,2720,7271,17514,Outback - North and East
40701,4,16,1143,1163,26,117,602,745,579,401,516,1496,1199,356,580,2135,1611,370,778,2759,2275,255,701,3231,2257,113,493,2863,1242,32,337,1611,279,7,171,457,9472,1667,5321,16460,3,32,1001,1036,70,196,440,706,770,403,469,1642,1424,394,674,2492,1781,349,837,2967,2511,242,865,3618,2045,90,814,2949,878,29,812,1719,137,4,424,565,9619,1739,6336,17694,7,48,2144,2199,96,313,1042,1451,1349,804,985,3138,2623,750,1254,4627,3392,719,1615,5726,4786,497,1566,6849,4302,203,1307,5812,2120,61,1149,3330,416,11,595,1022,19091,3406,11657,34154,Fleurieu - Kangaroo Island
40702,4,31,1904,1939,59,305,1111,1475,1316,709,1174,3199,2294,539,1011,3844,2572,440,1164,4176,2656,251,899,3806,1664,60,453,2177,951,23,337,1311,170,4,151,325,11686,2362,8204,22252,3,104,1655,1762,148,432,743,1323,1725,701,966,3392,2532,506,974,4012,2728,439,988,4155,2503,198,820,3521,1501,44,828,2373,617,14,904,1535,96,0,436,532,11853,2438,8314,22605,7,135,3559,3701,207,737,1854,2798,3041,1410,2140,6591,4826,1045,1985,7856,5300,879,2152,8331,5159,449,1719,7327,3165,104,1281,4550,1568,37,1241,2846,266,4,587,857,23539,4800,16518,44857,Limestone Coast
40703,0,31,2043,2074,60,290,1170,1520,1008,656,1225,2889,2085,546,1201,3832,2649,454,1338,4441,2944,267,1120,4331,2176,109,733,3018,1174,28,463,1665,212,6,185,403,12308,2387,9478,24173,3,96,1807,1906,138,421,789,1348,1411,661,1008,3080,2396,576,1043,4015,2868,441,1202,4511,2882,236,1050,4168,1909,60,970,2939,773,15,998,1786,87,3,589,679,12467,2509,9456,24432,3,127,3850,3980,198,711,1959,2868,2419,1317,2233,5969,4481,1122,2244,7847,5517,895,2540,8952,5826,503,2170,8499,4085,169,1703,5957,1947,43,1461,3451,299,9,774,1082,24775,4896,18934,48605,Murray and Mallee
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (SA)
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (SA)
50101,3,18,1186,1207,31,140,542,713,658,555,648,1861,1561,459,555,2575,1587,316,520,2423,1501,176,445,2122,1067,60,212,1339,604,18,176,798,131,4,87,222,7143,1746,4371,13260,4,49,1062,1115,65,227,416,708,1014,623,556,2193,1825,481,686,2992,1726,314,687,2727,1502,143,584,2229,937,49,473,1459,462,0,512,974,53,3,267,323,7588,1889,5243,14720,7,67,2248,2322,96,367,958,1421,1672,1178,1204,4054,3386,940,1241,5567,3313,630,1207,5150,3003,319,1029,4351,2004,109,685,2798,1066,18,688,1772,184,7,354,545,14731,3635,9614,27980,Augusta - Margaret River - Busselton
50102,0,55,2982,3037,102,506,1689,2297,1787,1276,1839,4902,3449,841,1323,5613,3885,663,1394,5942,3457,344,1066,4867,2171,96,558,2825,1073,18,349,1440,221,4,155,380,16145,3803,11355,31303,8,141,2630,2779,271,763,1277,2311,2468,1274,1540,5282,4034,923,1511,6468,4076,645,1415,6136,3446,281,1251,4978,1816,67,1019,2902,735,13,954,1702,79,3,462,544,16933,4110,12059,33102,8,196,5612,5816,373,1269,2966,4608,4255,2550,3379,10184,7483,1764,2834,12081,7961,1308,2809,12078,6903,625,2317,9845,3987,163,1577,5727,1808,31,1303,3142,300,7,617,924,33078,7913,23414,64405,Bunbury
50103,0,6,570,576,15,59,239,313,284,183,263,730,680,221,280,1181,935,184,385,1504,1004,163,362,1529,761,58,236,1055,300,5,115,420,57,0,41,98,4036,879,2491,7406,0,17,473,490,38,111,188,337,426,196,249,871,856,237,294,1387,997,207,349,1553,1056,129,316,1501,625,35,281,941,185,6,222,413,18,0,125,143,4201,938,2497,7636,0,23,1043,1066,53,170,427,650,710,379,512,1601,1536,458,574,2568,1932,391,734,3057,2060,292,678,3030,1386,93,517,1996,485,11,337,833,75,0,166,241,8237,1817,4988,15042,Manjimup
50201,3,39,2532,2574,102,366,1354,1822,1153,920,1342,3415,2386,671,1084,4141,2770,500,1208,4478,3077,352,1003,4432,3011,164,790,3965,1751,54,492,2297,327,5,194,526,14580,3071,9999,27650,15,103,2304,2422,196,594,1180,1970,1742,1009,1253,4004,2895,682,1316,4893,3163,590,1446,5199,3361,328,1301,4990,2713,125,1239,4077,1256,35,1211,2502,154,3,524,681,15495,3469,11774,30738,18,142,4836,4996,298,960,2534,3792,2895,1929,2595,7419,5281,1353,2400,9034,5933,1090,2654,9677,6438,680,2304,9422,5724,289,2029,8042,3007,89,1703,4799,481,8,718,1207,30075,6540,21773,58388,Mandurah
50301,3,6,2190,2199,12,95,2178,2285,664,487,1585,2736,2246,270,540,3056,3070,304,653,4027,2637,209,604,3450,1840,96,383,2319,962,30,267,1259,276,4,171,451,11710,1501,8571,21782,0,10,2090,2100,47,161,1917,2125,994,554,1252,2800,2900,276,628,3804,3332,292,951,4575,2551,174,993,3718,1541,54,801,2396,695,15,944,1654,147,3,746,896,12207,1539,10322,24068,3,16,4280,4299,59,256,4095,4410,1658,1041,2837,5536,5146,546,1168,6860,6402,596,1604,8602,5188,383,1597,7168,3381,150,1184,4715,1657,45,1211,2913,423,7,917,1347,23917,3040,18893,45850,Cottesloe - Claremont
50302,0,22,1628,1650,74,436,2823,3333,2261,2129,4748,9138,3356,881,2006,6243,2808,629,1713,5150,2269,337,1554,4160,1257,98,830,2185,727,20,406,1153,223,9,165,397,12975,4561,15873,33409,10,47,1641,1698,243,715,2715,3673,2897,2154,3763,8814,3560,774,1702,6036,2832,528,1695,5055,2137,259,1607,4003,1039,46,1088,2173,522,9,1049,1580,96,3,598,697,13336,4535,15858,33729,10,69,3269,3348,317,1151,5538,7006,5158,4283,8511,17952,6916,1655,3708,12279,5640,1157,3408,10205,4406,596,3161,8163,2296,144,1918,4358,1249,29,1455,2733,319,12,763,1094,26311,9096,31731,67138,Perth City
50401,0,14,1993,2007,73,265,2189,2527,1761,1140,2781,5682,2943,709,1592,5244,2632,447,1527,4606,2514,267,1255,4036,1777,82,648,2507,1009,18,422,1449,246,4,185,435,12955,2946,12592,28493,5,31,1843,1879,237,442,1730,2409,2434,1231,1969,5634,3056,671,1517,5244,2676,441,1609,4726,2556,186,1524,4266,1515,65,1140,2720,681,10,1111,1802,113,3,555,671,13273,3080,12998,29351,5,45,3836,3886,310,707,3919,4936,4195,2371,4750,11316,5999,1380,3109,10488,5308,888,3136,9332,5070,453,2779,8302,3292,147,1788,5227,1690,28,1533,3251,359,7,740,1106,26228,6026,25590,57844,Bayswater - Bassendean
50402,0,10,1439,1449,22,118,918,1058,502,323,641,1466,1414,373,477,2264,1848,330,526,2704,1741,192,460,2393,1153,69,251,1473,515,11,183,709,97,0,62,159,7292,1426,4957,13675,0,22,1301,1323,67,166,679,912,743,405,480,1628,1715,400,575,2690,2031,344,668,3043,1773,166,643,2582,958,51,485,1494,335,6,400,741,42,0,247,289,7664,1560,5478,14702,0,32,2740,2772,89,284,1597,1970,1245,728,1121,3094,3129,773,1052,4954,3879,674,1194,5747,3514,358,1103,4975,2111,120,736,2967,850,17,583,1450,139,0,309,448,14956,2986,10435,28377,Mundaring
50403,3,35,3664,3702,138,441,2540,3119,2416,1351,2306,6073,4466,938,1545,6949,4407,620,1422,6449,3278,289,1059,4626,1881,88,525,2494,848,14,290,1152,148,0,110,258,17585,3776,13461,34822,11,107,3382,3500,358,750,2007,3115,3420,1405,1863,6688,5057,948,1887,7892,4473,597,1848,6918,2985,229,1502,4716,1530,71,1004,2605,544,6,771,1321,63,0,310,373,18441,4113,14574,37128,14,142,7046,7202,496,1191,4547,6234,5836,2756,4169,12761,9523,1886,3432,14841,8880,1217,3270,13367,6263,518,2561,9342,3411,159,1529,5099,1392,20,1061,2473,211,0,420,631,36026,7889,28035,71950,Swan
50501,3,24,5943,5970,78,379,4634,5091,2399,1506,3320,7225,6755,1184,1689,9628,8267,781,1576,10624,7614,463,1237,9314,3667,122,575,4364,1569,24,406,1999,330,4,194,528,30682,4487,19574,54743,5,87,5554,5646,184,665,3818,4667,3506,1596,2410,7512,7910,1177,1859,10946,9163,824,2396,12383,7078,371,2176,9625,2914,81,1350,4345,1142,14,1335,2491,172,0,695,867,32074,4815,21593,58482,8,111,11497,11616,262,1044,8452,9758,5905,3102,5730,14737,14665,2361,3548,20574,17430,1605,3972,23007,14692,834,3413,18939,6581,203,1925,8709,2711,38,1741,4490,502,4,889,1395,62756,9302,41167,113225,Joondalup
50502,0,33,4644,4677,188,636,4949,5773,4139,2699,6482,13320,6975,1392,3320,11687,6110,778,3051,9939,5429,497,2266,8192,4216,171,1323,5710,2652,50,892,3594,681,10,393,1084,30390,6266,27320,63976,27,83,4319,4429,525,1107,4236,5868,5699,2828,5041,13568,7375,1228,3491,12094,6166,741,3670,10577,5440,409,3577,9426,3811,106,2807,6724,1869,33,2829,4731,290,8,1480,1778,31202,6543,31450,69195,27,116,8963,9106,713,1743,9185,11641,9838,5527,11523,26888,14350,2620,6811,23781,12276,1519,6721,20516,10869,906,5843,17618,8027,277,4130,12434,4521,83,3721,8325,971,18,1873,2862,61592,12809,58770,133171,Stirling
50503,3,51,5407,5461,212,708,3495,4415,4242,2226,3306,9774,7479,1377,2026,10882,6358,755,1562,8675,4397,345,1042,5784,2750,86,611,3447,1271,22,353,1646,226,5,147,378,26938,5575,17949,50462,24,131,4962,5117,541,1159,2942,4642,5817,2292,2833,10942,8337,1336,2386,12059,6168,725,2314,9207,4141,276,1840,6257,2320,78,1348,3746,849,16,1023,1888,106,0,379,485,28303,6013,20027,54343,27,182,10369,10578,753,1867,6437,9057,10059,4518,6139,20716,15816,2713,4412,22941,12526,1480,3876,17882,8538,621,2882,12041,5070,164,1959,7193,2120,38,1376,3534,332,5,526,863,55241,11588,37976,104805,Wanneroo
50601,3,34,2062,2099,109,371,1586,2066,1584,958,1571,4113,2026,574,1066,3666,2302,384,936,3622,2226,187,679,3092,1400,57,400,1857,585,16,234,835,108,0,94,202,10343,2581,8628,21552,16,74,1879,1969,242,583,1228,2053,2010,975,1307,4292,2304,525,1086,3915,2438,383,1083,3904,2205,181,1006,3392,1112,39,678,1829,411,14,575,1000,39,0,225,264,10777,2774,9067,22618,19,108,3941,4068,351,954,2814,4119,3594,1933,2878,8405,4330,1099,2152,7581,4740,767,2019,7526,4431,368,1685,6484,2512,96,1078,3686,996,30,809,1835,147,0,319,466,21120,5355,17695,44170,Armadale
50602,0,24,1499,1523,82,267,2221,2570,1934,1096,2923,5953,2395,619,1469,4483,1717,386,1388,3491,1503,199,1059,2761,985,61,583,1629,642,7,359,1008,165,0,140,305,9423,2659,11641,23723,12,54,1349,1415,250,452,1812,2514,2574,1173,2042,5789,2323,555,1267,4145,1672,348,1334,3354,1431,166,1238,2835,871,31,864,1766,459,13,884,1356,78,0,454,532,9670,2792,11244,23706,12,78,2848,2938,332,719,4033,5084,4508,2269,4965,11742,4718,1174,2736,8628,3389,734,2722,6845,2934,365,2297,5596,1856,92,1447,3395,1101,20,1243,2364,243,0,594,837,19093,5451,22885,47429,Belmont - Victoria Park
50603,3,24,3133,3160,104,300,3979,4383,2068,876,3435,6379,3384,434,1293,5111,3609,307,1134,5050,3240,182,906,4328,1890,73,488,2451,1042,27,336,1405,254,4,162,420,15594,2227,14866,32687,9,38,2938,2985,258,461,3265,3984,2812,869,2120,5801,3771,422,1276,5469,3858,342,1507,5707,3035,178,1412,4625,1555,52,1144,2751,697,11,1143,1851,132,3,648,783,16127,2376,15453,33956,12,62,6071,6145,362,761,7244,8367,4880,1745,5555,12180,7155,856,2569,10580,7467,649,2641,10757,6275,360,2318,8953,3445,125,1632,5202,1739,38,1479,3256,386,7,810,1203,31721,4603,30319,66643,Canning
50605,0,19,1831,1850,40,186,1263,1489,991,601,1167,2759,2020,432,784,3236,2206,317,734,3257,2291,219,483,2993,1593,56,284,1933,809,15,169,993,153,4,72,229,10103,1849,6787,18739,3,45,1681,1729,120,327,1048,1495,1408,649,821,2878,2325,460,762,3547,2445,313,860,3618,2327,178,800,3305,1383,42,630,2055,552,15,552,1119,59,0,299,358,10622,2029,7453,20104,3,64,3512,3579,160,513,2311,2984,2399,1250,1988,5637,4345,892,1546,6783,4651,630,1594,6875,4618,397,1283,6298,2976,98,914,3988,1361,30,721,2112,212,4,371,587,20725,3878,14240,38843,Kalamunda
50606,0,0,611,611,23,83,370,476,340,213,286,839,805,189,175,1169,816,158,160,1134,696,75,139,910,428,18,79,525,137,3,44,184,18,4,16,38,3263,743,1880,5886,0,13,573,586,58,140,302,500,506,231,241,978,942,214,222,1378,878,142,204,1224,667,58,174,899,333,8,106,447,92,3,80,175,8,0,26,34,3484,809,1928,6221,0,13,1184,1197,81,223,672,976,846,444,527,1817,1747,403,397,2547,1694,300,364,2358,1363,133,313,1809,761,26,185,972,229,6,124,359,26,4,42,72,6747,1552,3808,12107,Serpentine - Jarrahdale
50607,3,7,1127,1137,36,158,1543,1737,849,626,1500,2975,1390,273,618,2281,1410,189,613,2212,1444,172,553,2169,767,55,275,1097,382,0,143,525,117,0,101,218,6398,1480,6473,14351,3,14,1037,1054,88,274,1409,1771,1115,622,1200,2937,1558,245,660,2463,1566,204,785,2555,1330,135,854,2319,604,41,587,1232,290,4,562,856,56,0,385,441,6610,1539,7479,15628,6,21,2164,2191,124,432,2952,3508,1964,1248,2700,5912,2948,518,1278,4744,2976,393,1398,4767,2774,307,1407,4488,1371,96,862,2329,672,4,705,1381,173,0,486,659,13008,3019,13952,29979,South Perth
50701,3,27,2580,2610,71,313,2208,2592,2435,1298,2374,6107,4153,791,1512,6456,3463,476,1251,5190,2696,257,891,3844,1773,65,472,2310,872,15,311,1198,112,3,110,225,15578,3245,11709,30532,6,54,2538,2598,223,552,1949,2724,3338,1362,1761,6461,4447,807,1501,6755,3541,485,1508,5534,2683,189,1273,4145,1434,54,928,2416,545,6,858,1409,48,0,352,400,16265,3509,12668,32442,9,81,5118,5208,294,865,4157,5316,5773,2660,4135,12568,8600,1598,3013,13211,7004,961,2759,10724,5379,446,2164,7989,3207,119,1400,4726,1417,21,1169,2607,160,3,462,625,31843,6754,24377,62974,Cockburn
50702,0,6,732,738,12,85,738,835,391,461,1044,1896,1073,372,636,2081,1179,287,690,2156,1089,209,681,1979,745,64,310,1119,492,11,212,715,114,3,76,193,5095,1498,5119,11712,0,13,732,745,29,137,763,929,601,565,873,2039,1234,388,682,2304,1204,312,912,2428,1125,173,799,2097,689,36,560,1285,339,7,531,877,39,0,255,294,5260,1631,6107,12998,0,19,1464,1483,41,222,1501,1764,992,1026,1917,3935,2307,760,1318,4385,2383,599,1602,4584,2214,382,1480,4076,1434,100,870,2404,831,18,743,1592,153,3,331,487,10355,3129,11226,24710,Fremantle
