SA4_MAIN11,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_Tot_M_EO,C15_17F_O_E_Tot_M_O_EVWW,C15_17F_O_E_Tot_M_O_ENWNA,C15_17F_O_E_Tot_M_O_PENS,C15_17F_O_E_Tot_M_O_E_T,C15_17F_O_E_Tot_M_LPENS,C15_17F_O_E_Tot_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_Tot_M_EO,C15_17F_Tot_M_O_EVWW,C15_17F_Tot_M_O_ENWNA,C15_17F_Tot_M_O_PENS,C15_17F_Tot_M_O_E_T,C15_17F_Tot_M_LPENS,C15_17F_Tot_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_Tot_M_EO,C18_20F_O_E_Tot_M_O_EVWW,C18_20F_O_E_Tot_M_O_ENWNA,C18_20F_O_E_Tot_M_O_PENS,C18_20F_O_E_Tot_M_O_E_T,C18_20F_O_E_Tot_M_LPENS,C18_20F_O_E_Tot_M_Tot,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_Tot_M_EO,C18_20F_Tot_M_O_EVWW,C18_20F_Tot_M_O_ENWNA,C18_20F_Tot_M_O_PENS,C18_20F_Tot_M_O_E_T,C18_20F_Tot_M_LPENS,C18_20F_Tot_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_Tot_M_EO,C21_24F_O_E_Tot_M_O_EVWW,C21_24F_O_E_Tot_M_O_ENWNA,C21_24F_O_E_Tot_M_O_PENS,C21_24F_O_E_Tot_M_O_E_T,C21_24F_O_E_Tot_M_LPENS,C21_24F_O_E_Tot_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_Tot_M_EO,C21_24F_Tot_M_O_EVWW,C21_24F_Tot_M_O_ENWNA,C21_24F_Tot_M_O_PENS,C21_24F_Tot_M_O_E_T,C21_24F_Tot_M_LPENS,C21_24F_Tot_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_Tot_M_EO,TCF_O_E_Tot_M_O_EVWW,TCF_O_E_Tot_M_O_ENWNA,TCF_O_E_Tot_M_O_PENS,TCF_O_E_Tot_M_O_E_T,TCF_O_E_Tot_M_LPENS,TCF_O_E_Tot_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_Tot_M_EO,TCF_Tot_M_O_EVWW,TCF_Tot_M_O_ENWNA,TCF_Tot_M_O_PENS,TCF_Tot_M_O_E_T,TCF_Tot_M_LPENS,TCF_Tot_M_T,SA4_NAME11
505,190,0,8788,308,1708,71,3,1782,11,2101,16,217,278,3,498,0,514,10,0,3,3,6,0,16,334,1925,352,9,2286,11,2631,0,5,3,0,8,3,11,8932,2111,355,18,2484,14,11430,3492,86,4,0,90,6,3588,157,1054,58,0,1112,0,1269,0,156,164,0,320,0,320,3,0,0,0,0,0,3,160,1210,222,0,1432,0,1592,3,3,0,0,3,0,6,3655,1299,226,0,1525,6,5186,1356,36,3,3,42,0,1398,71,454,28,0,482,6,559,0,52,106,0,158,0,158,0,0,0,0,0,0,0,71,506,134,0,640,6,717,3,0,3,0,3,0,6,1430,542,140,3,685,6,2121,66494,1865,20,66,1951,17,68462,3142,14148,604,16,14768,41,17951,81,1931,2077,3,4011,8,4100,85,17,12,112,141,0,226,3308,16096,2693,131,18920,49,22277,29,57,9,0,66,58,153,69831,18018,2722,197,20937,124,90892,Perth - North West
506,118,3,6288,275,1573,77,0,1650,3,1928,10,241,210,0,451,0,461,4,0,0,4,4,0,8,289,1814,287,4,2105,3,2397,0,3,0,0,3,9,12,6456,1927,290,9,2226,15,8697,2180,49,0,0,49,0,2229,114,949,47,3,999,3,1116,5,138,167,0,305,0,310,3,0,0,3,3,0,6,122,1087,214,6,1307,3,1432,0,0,0,0,0,3,3,2302,1136,214,6,1356,6,3664,932,18,0,3,21,0,953,57,427,16,0,443,0,500,0,77,80,0,157,0,157,0,3,0,0,3,0,3,57,507,96,0,603,0,660,0,0,3,0,3,3,6,989,525,99,3,627,3,1619,49227,1289,9,57,1355,19,50601,2545,14187,528,33,14748,44,17337,66,2008,1582,7,3597,9,3672,60,23,3,105,131,0,191,2671,16218,2113,145,18476,53,21200,21,53,9,0,62,71,154,51919,17560,2131,202,19893,143,71955,Perth - South East
507,145,3,6283,229,945,37,0,982,3,1214,11,61,69,0,130,0,141,7,0,0,5,5,0,12,247,1006,106,5,1117,3,1367,0,6,0,0,6,5,11,6382,1148,106,14,1268,11,7661,2256,42,0,0,42,0,2298,110,592,26,0,618,0,728,0,41,44,0,85,0,85,0,0,0,0,0,0,0,110,633,70,0,703,0,813,4,0,0,0,0,3,7,2370,675,70,0,745,3,3118,922,27,0,0,27,0,949,47,324,16,0,340,0,387,0,25,23,0,48,0,48,0,0,0,0,0,0,0,47,349,39,0,388,0,435,0,0,0,0,0,3,3,969,376,39,0,415,3,1387,49567,1375,8,75,1458,12,51037,2207,7406,231,15,7652,23,9882,57,518,361,0,879,0,936,64,7,0,67,74,0,138,2328,7931,592,82,8605,23,10956,42,22,3,0,25,43,110,51937,9328,603,157,10088,78,62103,Perth - South West
508,32,0,2303,85,233,8,0,241,0,326,6,16,20,0,36,0,42,0,0,0,3,3,0,3,91,249,28,3,280,0,371,0,3,0,0,3,0,3,2362,278,28,9,315,0,2677,94,3,0,0,3,0,97,7,18,0,0,18,0,25,0,3,3,0,6,0,6,0,0,0,0,0,0,0,7,21,3,0,24,0,31,0,0,0,0,0,0,0,101,24,3,0,27,0,128,37,0,0,0,0,0,37,0,9,0,0,9,0,9,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,9,3,0,12,0,12,0,0,0,0,0,0,0,37,9,3,0,12,0,49,26997,494,11,56,561,7,27565,941,3371,61,11,3443,7,4391,26,136,120,0,256,0,282,27,0,0,131,131,0,158,994,3507,181,142,3830,7,4831,3,8,6,0,14,17,34,27994,4009,198,198,4405,31,32430,Western Australia - Outback
509,15,0,1842,34,95,0,0,95,0,129,0,6,22,0,28,0,28,0,0,0,0,0,0,0,34,101,22,0,123,0,157,0,3,0,0,3,0,3,1861,119,22,0,141,0,2002,122,0,0,3,3,0,125,4,14,0,0,14,0,18,0,3,4,0,7,0,7,0,0,0,0,0,0,0,4,17,4,0,21,0,25,0,0,0,0,0,0,0,126,17,4,3,24,0,150,32,0,0,0,0,0,32,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,32,5,0,0,5,0,37,18903,189,0,13,202,7,19112,356,805,25,0,830,0,1186,3,76,122,0,198,0,201,5,0,0,26,26,3,34,364,881,147,26,1054,3,1421,12,9,0,0,9,0,21,19279,1079,147,39,1265,10,20554,Western Australia - Wheat Belt
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (WA)
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA4 (WA)
601,64,0,4060,75,174,15,0,189,0,264,0,25,41,0,66,0,66,5,0,0,0,0,0,5,80,199,56,0,255,0,335,0,0,0,0,0,0,0,4076,258,56,5,319,0,4395,1253,24,0,0,24,0,1277,27,97,4,0,101,0,128,0,18,26,0,44,0,44,6,0,0,0,0,0,6,33,115,30,0,145,0,178,0,0,0,0,0,0,0,1286,139,30,0,169,0,1455,527,8,0,0,8,0,535,8,45,4,0,49,0,57,0,5,9,0,14,0,14,0,0,0,0,0,0,0,8,50,13,0,63,0,71,0,0,0,0,0,0,0,535,58,13,0,71,0,606,30315,511,3,42,556,3,30874,684,1551,74,6,1631,0,2315,10,207,281,0,488,0,498,57,0,0,28,28,0,85,751,1758,355,34,2147,0,2898,9,4,0,0,4,0,13,31075,2273,358,76,2707,3,33785,Hobart
602,30,0,2886,43,53,4,0,57,0,100,0,8,33,0,41,0,41,5,0,0,0,0,0,5,48,61,37,0,98,0,146,0,0,0,0,0,0,0,2904,88,37,3,128,0,3032,706,11,0,0,11,0,717,13,29,0,0,29,0,42,0,9,15,0,24,0,24,0,0,0,0,0,0,0,13,38,15,0,53,0,66,0,0,0,0,0,0,0,719,49,15,0,64,0,783,201,0,0,0,0,0,201,3,7,0,0,7,0,10,0,6,18,0,24,0,24,0,0,0,0,0,0,0,3,13,18,0,31,0,34,0,0,0,0,0,0,0,204,13,18,0,31,0,235,20747,218,5,32,255,0,21002,346,529,17,0,546,0,892,0,100,182,0,282,0,282,22,0,3,15,18,0,40,368,629,202,15,846,0,1214,6,9,0,0,9,4,19,21121,856,207,47,1110,4,22235,Launceston and North East
603,3,0,666,6,10,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,10,0,16,0,0,0,0,0,0,0,669,10,0,3,13,0,682,122,3,0,0,3,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,3,0,0,3,0,125,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,5597,44,3,16,63,0,5660,79,70,0,0,70,0,149,11,8,0,0,8,0,19,11,4,0,0,4,0,15,101,82,0,0,82,0,183,3,0,0,0,0,0,3,5701,126,3,16,145,0,5846,South East
604,17,0,2222,33,31,0,0,31,0,64,3,0,4,0,4,0,7,4,0,0,0,0,0,4,40,31,4,0,35,0,75,0,0,0,0,0,0,0,2245,44,4,4,52,0,2297,389,0,0,0,0,0,389,6,5,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,5,0,11,0,0,0,0,0,0,0,395,5,0,0,5,0,400,58,0,0,0,0,0,58,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,58,3,0,0,3,0,61,16543,76,0,19,95,0,16638,197,248,7,3,258,3,458,6,12,14,0,26,0,32,24,3,0,21,24,0,48,227,263,21,24,308,3,538,4,0,0,0,0,0,4,16774,339,21,43,403,3,17180,West and North West
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (Tas.)
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA4 (Tas.)
701,32,0,1581,100,344,20,0,364,0,464,7,23,44,0,67,0,74,3,4,0,0,4,0,7,110,371,64,0,435,0,545,0,0,0,0,0,4,4,1659,400,64,3,467,4,2130,213,6,0,0,6,0,219,12,101,8,0,109,0,121,0,16,18,0,34,0,34,0,0,3,0,3,0,3,12,117,29,0,146,0,158,0,0,0,0,0,0,0,225,123,29,0,152,0,377,76,0,0,0,0,0,76,8,45,4,0,49,0,57,0,0,4,0,4,0,4,0,0,0,0,0,0,0,8,45,8,0,53,0,61,0,0,0,0,0,0,0,84,45,8,0,53,0,137,13868,442,6,19,467,0,14335,912,2964,155,12,3131,0,4043,37,290,303,0,593,3,633,43,18,3,34,55,0,98,992,3272,461,46,3779,3,4774,5,12,0,3,15,13,33,14865,3726,467,68,4261,16,19142,Darwin
702,12,0,645,38,465,14,0,479,0,517,0,19,23,0,42,0,42,0,0,0,0,0,0,0,38,484,37,0,521,0,559,0,0,0,0,0,5,5,671,496,37,0,533,5,1209,78,0,0,3,3,0,81,8,77,3,0,80,0,88,0,4,3,0,7,0,7,0,0,0,0,0,0,0,8,81,6,0,87,0,95,0,0,0,0,0,0,0,86,81,6,3,90,0,176,13,0,0,0,0,0,13,3,17,0,0,17,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,17,0,20,0,0,0,0,0,0,0,16,17,0,0,17,0,33,7172,268,10,13,291,6,7469,507,7401,270,0,7671,23,8201,17,234,372,0,606,14,637,11,3,0,158,161,8,180,535,7638,642,158,8438,45,9018,3,25,0,0,25,70,98,7710,7931,652,171,8754,121,16585,Northern Territory - Outback
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (NT)
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA4 (NT)
801,167,0,6389,259,1203,46,0,1249,0,1508,4,68,100,0,168,0,172,5,0,0,0,0,0,5,268,1271,146,0,1417,0,1685,0,9,0,0,9,4,13,6490,1439,146,8,1593,4,8087,2317,57,3,3,63,0,2380,128,664,26,0,690,4,822,5,50,62,0,112,0,117,3,0,0,0,0,0,3,136,714,88,0,802,4,942,0,4,0,0,4,0,4,2453,775,91,3,869,4,3326,1072,19,0,3,22,0,1094,56,336,15,0,351,0,407,0,19,31,0,50,0,50,0,0,0,0,0,0,0,56,355,46,0,401,0,457,0,0,0,0,0,0,0,1128,374,46,3,423,0,1551,47734,1478,15,63,1556,6,49296,2583,10396,336,9,10741,20,13344,43,679,492,0,1171,0,1214,68,14,0,39,53,0,121,2694,11089,828,48,11965,20,14679,9,65,6,0,71,30,110,50437,12632,849,111,13592,56,64085,Australian Capital Territory
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (ACT)
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA4 (ACT)
901,0,0,10,3,20,0,0,20,0,23,0,4,6,0,10,0,10,0,0,0,0,0,0,0,3,24,6,0,30,0,33,0,0,0,0,0,0,0,13,24,6,0,30,0,43,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,3,0,0,3,0,135,12,158,18,3,179,0,191,3,34,25,0,59,0,62,0,0,3,0,3,0,3,15,192,46,3,241,0,256,0,0,0,0,0,0,0,147,195,46,3,244,0,391,Other Territories
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (OT)
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA4 (OT)
