lga_code16,ss_ns_1000_1249_mng,ss_ns_1000_1249_pro,ss_ns_1000_1249_tectw,ss_ns_1000_1249_copsw,ss_ns_1000_1249_claw,ss_ns_1000_1249_swks,ss_ns_1000_1249_maopdv,ss_ns_1000_1249_lab,ss_ns_1000_1249_idns,ss_ns_1000_1249_tot,ss_ns_1250_1499_mng,ss_ns_1250_1499_pro,ss_ns_1250_1499_tectw,ss_ns_1250_1499_copsw,ss_ns_1250_1499_claw,ss_ns_1250_1499_swks,ss_ns_1250_1499_maopdv,ss_ns_1250_1499_lab,ss_ns_1250_1499_idns,ss_ns_1250_1499_tot,ss_ns_1500_1749_mng,ss_ns_1500_1749_pro,ss_ns_1500_1749_tectw,ss_ns_1500_1749_copsw,ss_ns_1500_1749_claw,ss_ns_1500_1749_swks,ss_ns_1500_1749_maopdv,ss_ns_1500_1749_lab,ss_ns_1500_1749_idns,ss_ns_1500_1749_tot,ss_ns_1750_1999_mng,ss_ns_1750_1999_pro,ss_ns_1750_1999_tectw,ss_ns_1750_1999_copsw,ss_ns_1750_1999_claw,ss_ns_1750_1999_swks,ss_ns_1750_1999_maopdv,ss_ns_1750_1999_lab,ss_ns_1750_1999_idns,ss_ns_1750_1999_tot,ss_ns_2000_2999_mng,ss_ns_2000_2999_pro,ss_ns_2000_2999_tectw,ss_ns_2000_2999_copsw,ss_ns_2000_2999_claw,ss_ns_2000_2999_swks,ss_ns_2000_2999_maopdv,ss_ns_2000_2999_lab,ss_ns_2000_2999_idns,ss_ns_2000_2999_tot,ss_ns_3000mo_mng,ss_ns_3000mo_pro,ss_ns_3000mo_tectw,ss_ns_3000mo_copsw,ss_ns_3000mo_claw,ss_ns_3000mo_swks,ss_ns_3000mo_maopdv,ss_ns_3000mo_lab,ss_ns_3000mo_idns,ss_ns_3000mo_tot,ss_ns_pins_mng,ss_ns_pins_pro,ss_ns_pins_tectw,ss_ns_pins_copsw,ss_ns_pins_claw,ss_ns_pins_swks,ss_ns_pins_maopdv,ss_ns_pins_lab,ss_ns_pins_idns,ss_ns_pins_tot,ss_ns_tot_mng,ss_ns_tot_pro,ss_ns_tot_tectw,ss_ns_tot_copsw,ss_ns_tot_claw,ss_ns_tot_swks,ss_ns_tot_maopdv,ss_ns_tot_lab,ss_ns_tot_idns,ss_ns_tot_tot,tot_nni_mng,tot_nni_pro,tot_nni_tectw,tot_nni_copsw,tot_nni_claw,tot_nni_swks,tot_nni_maopdv,tot_nni_lab,tot_nni_idns,tot_nni_tot,tot_1_149_mng,tot_1_149_pro,tot_1_149_tectw,tot_1_149_copsw,tot_1_149_claw,tot_1_149_swks,tot_1_149_maopdv,tot_1_149_lab,tot_1_149_idns,tot_1_149_tot,tot_150_299_mng,tot_150_299_pro,tot_150_299_tectw,tot_150_299_copsw,tot_150_299_claw,tot_150_299_swks,tot_150_299_maopdv,tot_150_299_lab,tot_150_299_idns,tot_150_299_tot,tot_300_399_mng,tot_300_399_pro,tot_300_399_tectw,tot_300_399_copsw,tot_300_399_claw,tot_300_399_swks,tot_300_399_maopdv,tot_300_399_lab,tot_300_399_idns,tot_300_399_tot,tot_400_499_mng,tot_400_499_pro,tot_400_499_tectw,tot_400_499_copsw,tot_400_499_claw,tot_400_499_swks,tot_400_499_maopdv,tot_400_499_lab,tot_400_499_idns,tot_400_499_tot,tot_500_649_mng,tot_500_649_pro,tot_500_649_tectw,tot_500_649_copsw,tot_500_649_claw,tot_500_649_swks,tot_500_649_maopdv,tot_500_649_lab,tot_500_649_idns,tot_500_649_tot,tot_650_799_mng,tot_650_799_pro,tot_650_799_tectw,tot_650_799_copsw,tot_650_799_claw,tot_650_799_swks,tot_650_799_maopdv,tot_650_799_lab,tot_650_799_idns,tot_650_799_tot,tot_800_999_mng,tot_800_999_pro,tot_800_999_tectw,tot_800_999_copsw,tot_800_999_claw,tot_800_999_swks,tot_800_999_maopdv,tot_800_999_lab,tot_800_999_idns,tot_800_999_tot,tot_1000_1249_mng,tot_1000_1249_pro,tot_1000_1249_tectw,tot_1000_1249_copsw,tot_1000_1249_claw,tot_1000_1249_swks,tot_1000_1249_maopdv,tot_1000_1249_lab,tot_1000_1249_idns,tot_1000_1249_tot,tot_1250_1499_mng,tot_1250_1499_pro,tot_1250_1499_tectw,tot_1250_1499_copsw,tot_1250_1499_claw,tot_1250_1499_swks,tot_1250_1499_maopdv,tot_1250_1499_lab,tot_1250_1499_idns,tot_1250_1499_tot,tot_1500_1749_mng,tot_1500_1749_pro,tot_1500_1749_tectw,tot_1500_1749_copsw,tot_1500_1749_claw,tot_1500_1749_swks,tot_1500_1749_maopdv,tot_1500_1749_lab,tot_1500_1749_idns,tot_1500_1749_tot,tot_1750_1999_mng,tot_1750_1999_pro,tot_1750_1999_tectw,tot_1750_1999_copsw,tot_1750_1999_claw,tot_1750_1999_swks,tot_1750_1999_maopdv,tot_1750_1999_lab,tot_1750_1999_idns,tot_1750_1999_tot,lga_name16
24780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,7,3,11,0,10,6,44,0,0,9,6,0,18,0,13,0,46,9,12,20,71,12,393,5,122,5,656,0,10,12,28,7,110,0,39,3,214,0,0,18,18,7,28,3,15,6,85,0,0,28,18,6,25,5,6,0,98,0,3,46,17,5,17,0,7,0,103,4,6,18,11,9,8,0,9,0,60,0,8,12,4,6,3,0,4,0,35,0,3,3,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Mildura (RC)
24850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,8,0,4,0,6,3,15,0,0,0,3,3,10,0,8,4,25,4,4,17,50,9,224,3,121,7,438,3,8,6,31,7,73,0,32,3,158,0,0,8,19,7,29,0,14,0,77,0,0,15,17,0,13,0,3,4,56,0,0,21,6,0,8,0,5,0,47,0,0,10,4,3,3,6,3,0,36,0,4,3,11,4,0,3,0,0,26,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitchell (S)
24900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,18,0,0,0,5,0,3,0,4,8,23,0,0,8,34,7,174,4,104,10,343,0,6,8,15,3,40,0,17,0,87,3,3,7,12,0,11,0,3,0,42,0,0,28,7,7,0,0,0,0,44,3,4,32,11,8,8,0,3,0,59,0,0,12,11,4,3,0,4,0,42,0,0,8,0,0,0,0,0,0,12,0,0,3,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moira (S)
24970,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,3,13,12,6,12,0,5,3,68,0,12,7,22,20,44,6,11,16,130,18,206,47,566,120,905,22,339,31,2266,22,134,80,408,145,500,37,176,20,1522,17,87,75,204,100,249,38,127,6,905,14,60,118,133,89,148,20,87,11,684,21,85,132,93,89,86,18,50,16,581,12,50,69,47,45,26,24,18,4,297,11,48,55,36,37,18,11,11,5,226,6,45,32,25,29,3,0,5,0,150,0,11,3,5,3,4,0,4,0,34,0,10,5,0,0,3,0,0,0,23,0,0,0,0,0,3,0,0,0,5,Monash (C)
25060,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,7,0,4,0,33,3,0,0,14,3,35,0,7,8,76,8,48,17,339,48,737,21,220,18,1453,13,48,26,199,58,392,9,86,7,831,3,20,23,107,49,175,13,60,4,455,4,12,50,70,37,118,4,32,9,346,11,11,56,47,29,75,0,24,0,263,7,13,31,29,22,29,3,7,3,151,7,14,20,18,12,10,0,3,0,69,0,4,7,8,10,7,3,3,0,43,0,0,0,5,3,0,0,0,0,12,0,5,3,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,4,Moonee Valley (C)
25150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,13,0,0,0,4,0,5,0,3,0,19,3,3,6,64,3,138,9,99,8,340,3,3,3,37,3,37,4,38,0,132,0,0,8,9,8,17,0,12,0,52,4,0,21,11,3,8,0,5,0,58,0,3,16,7,0,0,0,4,0,36,5,0,5,3,3,4,0,7,0,24,0,0,3,3,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moorabool (S)
25250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,9,0,7,3,29,3,3,3,13,3,24,0,12,3,59,4,42,20,178,42,369,7,151,15,833,8,37,31,141,39,240,16,74,12,588,7,21,45,104,36,141,17,65,4,444,7,16,57,88,25,94,14,56,0,350,10,10,60,61,24,52,8,36,0,261,10,9,31,28,16,27,0,18,3,139,6,10,17,27,10,9,3,3,0,78,3,7,9,10,6,0,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,3,Moreland (C)
25340,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,31,12,4,16,0,9,8,79,0,0,3,10,6,45,0,13,5,85,19,24,36,422,46,996,25,460,28,2050,9,12,40,231,33,321,14,130,3,790,7,11,50,131,23,160,5,52,4,444,17,8,97,95,16,81,5,37,5,372,17,4,163,79,19,50,0,28,3,367,12,5,86,41,13,20,4,13,0,191,13,10,63,32,4,10,0,3,0,134,3,7,24,6,0,3,0,3,0,45,7,3,7,4,0,0,0,3,0,26,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,Mornington Peninsula (S)
17100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,4,14,0,0,3,9,0,3,0,7,3,24,5,50,3,56,24,106,3,32,9,280,0,39,11,29,20,130,12,22,7,272,3,17,22,19,31,81,21,24,8,239,10,12,31,16,16,54,15,27,0,172,4,11,37,7,21,41,14,27,4,158,11,10,17,5,13,24,4,18,0,96,10,10,18,8,11,11,9,8,0,81,7,4,10,0,11,5,3,0,0,35,6,4,4,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strathfield (A)
17150,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,6,15,14,0,19,0,4,4,63,0,5,9,20,7,45,4,18,11,113,30,112,73,738,119,1297,68,579,27,3033,16,61,50,452,74,683,45,248,8,1639,13,38,87,289,53,291,15,97,11,903,19,32,178,189,44,224,9,65,9,759,21,36,229,126,39,138,10,35,4,638,17,33,108,94,29,47,3,22,6,351,23,21,53,51,14,20,0,10,0,198,13,14,22,12,3,12,0,3,0,89,3,7,9,0,5,0,0,0,0,27,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Sutherland Shire (A)
17200,7,5,0,0,5,0,0,0,0,25,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,13,25,12,46,34,43,31,26,5,29,36,261,17,42,10,73,27,94,13,32,51,350,39,427,90,741,443,1067,47,341,112,3316,60,549,172,980,753,1311,78,391,112,4405,99,429,265,890,653,1032,84,487,85,4021,73,397,387,787,587,791,49,482,72,3631,99,492,397,641,597,623,41,282,62,3233,91,545,270,372,492,252,12,137,56,2232,130,408,203,203,478,188,19,65,26,1713,89,516,92,96,322,72,10,31,26,1262,30,309,34,45,134,26,0,4,13,589,32,126,22,7,42,10,0,5,8,246,11,36,5,7,9,7,0,0,0,73,Sydney (C)
17310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,0,0,8,0,29,0,0,0,4,0,9,3,12,3,32,6,9,11,100,16,329,10,132,10,624,3,5,10,35,7,87,8,51,3,201,0,3,25,17,10,16,0,13,0,85,0,9,47,19,8,27,0,4,0,110,3,13,60,25,4,17,3,13,0,138,7,11,22,15,15,19,3,9,0,100,3,9,13,18,12,10,0,4,0,66,8,4,9,8,0,0,0,3,0,32,3,3,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,Tamworth Regional (A)
17350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,11,0,0,3,12,0,24,3,8,0,46,0,0,0,3,0,12,0,9,0,20,0,0,0,0,3,0,0,3,0,6,0,0,7,0,0,0,0,0,0,11,0,0,10,3,3,0,0,3,0,23,0,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temora (A)
17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,0,22,0,16,0,47,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tenterfield (A)
22310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,8,0,3,0,25,0,4,4,16,6,19,0,14,3,64,9,71,26,348,60,446,20,181,9,1175,14,51,31,235,74,227,9,108,11,758,14,26,33,124,26,119,14,73,0,431,6,18,45,79,46,66,5,36,3,305,12,16,40,61,34,24,3,27,0,211,3,17,21,24,16,16,0,18,0,121,10,8,6,13,4,5,0,6,0,53,6,10,4,4,10,0,0,3,0,32,0,13,3,3,0,5,0,3,0,20,0,0,0,6,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,Glen Eira (C)
22410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,13,0,0,3,4,0,0,0,3,3,8,4,0,10,39,3,136,0,64,0,251,0,0,0,11,0,20,0,18,0,59,0,3,0,13,4,9,0,3,0,34,0,0,7,7,0,8,0,4,0,24,0,3,7,3,0,0,0,0,0,16,0,0,8,0,0,0,0,4,0,13,0,0,5,0,0,0,0,0,0,10,0,0,3,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glenelg (S)
22490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,7,0,0,0,11,3,18,0,30,0,66,0,0,0,9,0,18,0,8,0,37,0,0,4,4,0,11,0,7,0,23,0,0,4,4,0,3,0,4,0,17,0,0,5,0,0,3,0,3,0,20,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Golden Plains (S)
22620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,12,13,0,10,0,9,3,57,0,0,6,12,0,19,0,17,7,62,5,21,25,238,39,748,17,377,11,1490,8,18,18,154,29,332,17,105,9,699,6,6,39,100,17,113,13,65,5,365,11,10,83,84,17,77,10,42,0,331,8,16,98,71,14,54,3,16,0,282,8,15,47,27,12,24,3,11,0,137,3,21,23,8,17,4,0,7,0,76,3,19,14,4,3,0,0,6,0,53,3,7,3,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,Greater Bendigo (C)
22670,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,13,4,5,8,10,18,9,75,0,5,7,12,10,44,0,21,12,110,11,47,29,207,62,604,30,266,26,1301,15,39,52,137,99,379,44,193,9,960,18,20,67,83,61,181,47,116,6,602,8,21,129,53,39,125,34,93,8,518,11,18,125,41,36,70,37,58,10,400,9,17,74,14,31,35,29,46,5,269,7,28,43,16,21,19,24,21,0,186,4,20,27,6,11,3,3,5,0,86,3,7,4,0,3,3,0,3,0,27,0,0,6,0,3,0,4,0,0,17,0,0,0,0,0,0,0,0,0,3,Greater Dandenong (C)
22750,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,21,13,10,21,3,9,7,89,3,4,12,26,8,63,0,51,12,177,25,58,94,607,95,1519,29,834,42,3316,20,55,68,371,71,619,52,274,22,1547,19,49,81,254,52,338,26,128,4,944,19,27,153,174,51,203,23,92,7,749,20,30,228,155,64,133,18,57,9,708,15,33,90,89,28,55,9,26,0,342,20,28,42,32,45,17,6,13,0,219,9,29,22,18,10,6,0,3,0,95,3,15,3,7,0,0,0,0,0,35,0,3,3,3,6,3,0,0,0,21,0,3,3,0,0,0,0,0,0,14,Greater Geelong (C)
25430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,8,0,3,0,29,0,83,3,74,3,192,0,3,0,9,0,27,0,6,0,49,3,0,3,9,0,3,0,8,0,24,0,0,11,3,3,4,0,0,0,22,0,0,10,3,3,3,0,7,0,31,0,0,0,0,3,3,0,7,0,17,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mount Alexander (S)
25490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,3,0,0,0,0,0,0,3,0,11,4,0,7,15,0,34,0,41,3,103,3,3,6,13,0,12,0,10,0,45,0,0,3,6,0,3,0,9,0,22,0,0,3,0,0,3,0,4,0,13,3,0,3,3,0,3,0,9,0,22,5,0,0,0,0,0,0,4,0,15,3,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Moyne (S)
25620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,0,0,3,37,0,32,0,29,3,106,0,0,0,9,0,12,0,12,0,37,0,0,3,9,0,5,0,3,0,25,0,0,13,7,0,0,0,3,0,23,0,0,15,0,0,0,0,3,0,23,0,3,4,4,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murrindindi (S)
25710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,0,15,0,0,4,8,0,3,0,5,0,28,9,28,22,245,35,295,14,200,9,843,9,16,11,106,21,107,7,53,3,336,0,6,14,51,15,34,6,14,0,148,10,3,37,34,4,20,0,19,0,122,0,3,32,21,5,16,0,10,3,93,5,5,23,9,4,4,0,3,0,48,0,3,13,3,3,0,0,0,0,24,0,0,9,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Nillumbik (S)
25810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,3,0,7,0,0,4,19,3,72,0,40,0,149,0,0,3,11,0,14,0,10,0,41,0,0,3,4,4,7,0,11,0,27,0,0,5,7,0,4,0,3,0,19,0,0,4,3,0,0,0,3,0,13,0,0,4,3,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Grampians (S)
25900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,3,3,9,7,3,0,7,40,0,3,0,15,7,18,5,17,6,65,4,63,15,277,72,238,17,109,12,814,18,57,41,250,106,207,34,82,9,800,15,46,64,175,91,119,19,110,12,643,10,44,74,128,70,110,15,70,6,527,14,39,72,90,81,78,12,47,6,432,9,28,53,41,57,22,7,17,0,232,7,56,37,16,50,13,0,8,3,188,10,32,20,6,28,3,0,3,0,110,5,15,12,5,9,3,0,3,0,43,0,3,4,7,6,0,0,4,0,19,0,0,0,0,0,0,0,0,0,7,Port Phillip (C)
25990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,16,0,17,0,41,0,0,3,7,0,3,0,0,0,20,3,0,0,0,0,5,0,0,0,10,0,0,3,3,0,0,0,3,0,8,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pyrenees (S)
